AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,AnswerKey,NumberOfAnswerOptions,PerformanceTask,PtWritingType,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182828,200,182828,item-200-182828.xml,1,EBSR,4,SBAC-ELA-v1:3-L|4-4|4.SL.3,"3-L	","4-4	",200-193773,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,29,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-4,SBAC-3-L|4-4|4.SL.3,,,,4.SL.3,"3-L	|4-4	",,,B;D,0,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182829,200,182829,item-200-182829.xml,1,MC,4,SBAC-ELA-v1:3-L|4-4|4.SL.3,"3-L	","4-4	",200-193773,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,30,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-4,SBAC-3-L|4-4|4.SL.3,,,,4.SL.3,"3-L	|4-4	",,,C,4,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182830,200,182830,item-200-182830.xml,1,MI,4,SBAC-ELA-v1:3-L|4-4|4.SL.2,"3-L	","4-4	",200-193773,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,31,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-4,SBAC-3-L|4-4|4.SL.2,,,,4.SL.2,"3-L	|4-4	",,,qrx,0,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182928,200,182928,item-200-182928.xml,1,MS,4,SBAC-ELA-v1:4-CR|3-4|4.W.8,"4-CR	","3-4	",,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,32,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|3-4,SBAC-4-CR|3-4|4.W.8,,,,4.W.8,"4-CR	|3-4	",,,"D,F",6,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182872,200,182872,item-200-182872.xml,1,MC,4,SBAC-ELA-v1:4-CR|2-4|4.W.8,"4-CR	","2-4	",,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,33,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|2-4,SBAC-4-CR|2-4|4.W.8,,,,4.W.8,"4-CR	|2-4	",,,D,4,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-SUM-ELA-4-2019-2020,ELA,4,summative,SUM,Grade 4 ELA - Summative,1,2019,200-182874,200,182874,item-200-182874.xml,1,MS,4,SBAC-ELA-v1:4-CR|4-4|4.W.9,"4-CR	","4-4	",,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,34,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-4-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|4-4,SBAC-4-CR|4-4|4.W.9,,,,4.W.9,"4-CR	|4-4	",,,"D,F",6,,,1,2131,2416,2,2416,2473,3,2473,2533,4,2533,2663
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182646,200,182646,item-200-182646.xml,1,MI,5,SBAC-ELA-v1:4-CR|4-5|5.W.8,"4-CR	","4-5	",200-193751,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRTGPC,1,4,0.87085,-1.19356,0.20084,1.68943,3.35493,1.01291,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|4-5,SBAC-4-CR|4-5|5.W.8,,,,5.W.8,"4-CR	|4-5	",,,qrx,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182647,200,182647,item-200-182647.xml,1,SA,5,SBAC-ELA-v1:4-CR|2-5|2.5.9,"4-CR	","2-5	",200-193751,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,2,IRTGPC,1,1,0.77596,-0.6076,0,,,-0.6076,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|2-5,SBAC-4-CR|2-5|2.5.9,,,,,"4-CR	|2-5	",,,Hand,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182648,200,182648,item-200-182648.xml,1,SA,5,SBAC-ELA-v1:4-CR|3-5|W.5.9,"4-CR	","3-5	",200-193751,N,BRF,ENU-Braille,4,ENU,,,2,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.90824,0.68522,1.31626,,,1.00074,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-4-CR,SBAC-4-CR|3-5,SBAC-4-CR|3-5|W.5.9,,,,5.W.9,"4-CR	|3-5	",,,Hand,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182649,200,182649,item-200-182649.xml,1,WER,5,SBAC-ELA-v1:2-W|7-5|5.W.1b,"2-W	","7-5	",200-193751,N,BRF,ENU-Braille,4,ENU,,,10,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,4,,,,,,,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|7-5,SBAC-2-W|7-5|5.W.1b,,,,5.W.1b,"2-W	|7-5	",,,Hand,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182879,200,182879,item-200-182879.xml,1,HTQ,5,SBAC-ELA-v1:1-LT|1-5|5.RL.1,"1-LT	","1-5	",200-193777,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,5,IRTGPC,1,4,0.87085,-1.19356,0.20084,1.68943,3.35493,1.01291,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|1-5,SBAC-1-LT|1-5|5.RL.1,,,,5.RL.1,"1-LT	|1-5	",,,qrx,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182870,200,182870,item-200-182870.xml,1,MS,5,SBAC-ELA-v1:1-LT|2-5|5.RL.2,"1-LT	","2-5	",200-193777,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,6,IRTGPC,1,1,0.77596,-0.6076,0,,,-0.6076,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|2-5,SBAC-1-LT|2-5|5.RL.2,,,,5.RL.2,"1-LT	|2-5	",,,"D,E",6,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182868,200,182868,item-200-182868.xml,1,MS,5,SBAC-ELA-v1:1-LT|3-5|5.RL.4,"1-LT	","3-5	",200-193777,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,7,IRTGPC,1,2,0.90824,0.68522,1.31626,,,1.00074,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|3-5,SBAC-1-LT|3-5|5.RL.4,,,,5.RL.4,"1-LT	|3-5	",,,"B,E",6,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182871,200,182871,item-200-182871.xml,1,SA,5,SBAC-ELA-v1:1-LT|4-5|5.RL.3,"1-LT	","4-5	",200-193777,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,8,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|4-5,SBAC-1-LT|4-5|5.RL.3,,,,5.RL.3,"1-LT	|4-5	",,,Hand,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182878,200,182878,item-200-182878.xml,1,EBSR,5,SBAC-ELA-v1:1-LT|4-5|5.RL.3,"1-LT	","4-5	",200-193777,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,9,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|4-5,SBAC-1-LT|4-5|5.RL.3,,,,5.RL.3,"1-LT	|4-5	",,,A;A,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182869,200,182869,item-200-182869.xml,1,MS,5,SBAC-ELA-v1:1-LT|6-5|5.RL.5,"1-LT	","6-5	",200-193777,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,10,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|6-5,SBAC-1-LT|6-5|5.RL.5,,,,5.RL.5,"1-LT	|6-5	",,,"A,D",6,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182867,200,182867,item-200-182867.xml,1,MC,5,SBAC-ELA-v1:1-LT|7-5|RL.4,"1-LT	","7-5	",200-193777,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,11,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-LT,SBAC-1-LT|7-5,SBAC-1-LT|7-5|RL.4,,,,5.RL.4,"1-LT	|7-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182837,200,182837,item-200-182837.xml,1,MC,5,SBAC-ELA-v1:1-IT|8-5|5.RI.1,"1-IT	","8-5	",200-193774,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,12,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|8-5,SBAC-1-IT|8-5|5.RI.1,,,,5.RI.1,"1-IT	|8-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182839,200,182839,item-200-182839.xml,1,EBSR,5,SBAC-ELA-v1:1-IT|9-5|5.RI.2,"1-IT	","9-5	",200-193774,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,13,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|9-5,SBAC-1-IT|9-5|5.RI.2,,,,5.RI.2,"1-IT	|9-5	",,,"A;B,E",0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182841,200,182841,item-200-182841.xml,1,MC,5,SBAC-ELA-v1:1-IT|10-5|5.RI.4,"1-IT	","10-5	",200-193774,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,14,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|10-5,SBAC-1-IT|10-5|5.RI.4,,,,5.RI.4,"1-IT	|10-5	",,,C,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182843,200,182843,item-200-182843.xml,1,EBSR,5,SBAC-ELA-v1:1-IT|12-5|5.RI.3,"1-IT	","12-5	",200-193774,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,15,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|12-5,SBAC-1-IT|12-5|5.RI.3,,,,5.RI.3,"1-IT	|12-5	",,,"A;A,B,E",0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182845,200,182845,item-200-182845.xml,1,MC,5,SBAC-ELA-v1:1-IT|13-5|5.RI.5,"1-IT	","13-5	",200-193774,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,16,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|13-5,SBAC-1-IT|13-5|5.RI.5,,,,5.RI.5,"1-IT	|13-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182847,200,182847,item-200-182847.xml,1,MC,5,SBAC-ELA-v1:1-IT|13-5|5.RI.5,"1-IT	","13-5	",200-193774,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,17,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|13-5,SBAC-1-IT|13-5|5.RI.5,,,,5.RI.5,"1-IT	|13-5	",,,A,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182915,200,182915,item-200-182915.xml,1,MS,5,SBAC-ELA-v1:1-IT|14-5|L.5.5,"1-IT	","14-5	",200-193774,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,18,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-1-IT,SBAC-1-IT|14-5,SBAC-1-IT|14-5|L.5.5,,,,5.L.5,"1-IT	|14-5	",,,"A,E",6,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182958,200,182958,item-200-182958.xml,1,HTQ,5,SBAC-ELA-v1:2-W|3-5|W.5.2a,"2-W	","3-5	",,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,19,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|3-5,SBAC-2-W|3-5|W.5.2a,,,,5.W.2a,"2-W	|3-5	",,,qrx,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182960,200,182960,item-200-182960.xml,1,MC,5,SBAC-ELA-v1:2-W|6-5|W.5.1d,"2-W	","6-5	",,N,BRF,ENU-Braille,2,ENU,,,1,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,20,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|6-5,SBAC-2-W|6-5|W.5.1d,,,,5.W.1d,"2-W	|6-5	",,,C,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182940,200,182940,item-200-182940.xml,1,SA,5,SBAC-ELA-v1:2-W|1-5|5.W.3-b,"2-W	","1-5	",,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,Y,FALSE,TRUE,TRUE,TRUE,21,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|1-5,SBAC-2-W|1-5|5.W.3-b,,,,5.W.3b,"2-W	|1-5	",,,Hand,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182938,200,182938,item-200-182938.xml,1,MS,5,SBAC-ELA-v1:2-W|8-5|5.W.3d,"2-W	","8-5	",,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,22,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|8-5,SBAC-2-W|8-5|5.W.3d,,,,5.W.3d,"2-W	|8-5	",,,"C,F",6,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182942,200,182942,item-200-182942.xml,1,MC,5,SBAC-ELA-v1:2-W|9-5|5.W.2,"2-W	","9-5	",,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,23,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|9-5,SBAC-2-W|9-5|5.W.2,,,,5.W.2a,"2-W	|9-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182951,200,182951,item-200-182951.xml,1,HTQ,5,SBAC-ELA-v1:2-W|9-5|5.L.1b,"2-W	","9-5	",,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,24,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-2-W,SBAC-2-W|9-5,SBAC-2-W|9-5|5.L.1b,,,,5.L.1b,"2-W	|9-5	",,,qrx,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182954,200,182954,item-200-182954.xml,1,MC,5,SBAC-ELA-v1:3-L|4-5|5.SL.2,"3-L	","4-5	",200-193781,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,25,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-5,SBAC-3-L|4-5|5.SL.2,,,,5.SL.2,"3-L	|4-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182956,200,182956,item-200-182956.xml,1,MI,5,SBAC-ELA-v1:3-L|4-5|5.SL.2,"3-L	","4-5	",200-193781,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,26,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-5,SBAC-3-L|4-5|5.SL.2,,,,5.SL.2,"3-L	|4-5	",,,qrx,0,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-182952,200,182952,item-200-182952.xml,1,MS,5,SBAC-ELA-v1:3-L|4-5|5.SL.2,"3-L	","4-5	",200-193781,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),Y,FALSE,TRUE,TRUE,TRUE,27,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-5,SBAC-3-L|4-5|5.SL.2,,,,5.SL.2,"3-L	|4-5	",,,"B,D,E",5,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-183682,200,183682,item-200-183682.xml,1,MC,5,SBAC-ELA-v1:3-L|4-5|5.SL.2,"3-L	","4-5	",200-193799,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,28,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-5,SBAC-3-L|4-5|5.SL.2,,,,5.SL.2,"3-L	|4-5	",,,D,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-SUM-ELA-5-2019-2020,ELA,5,summative,SUM,Grade 5 ELA - Summative,1,2019,200-183685,200,183685,item-200-183685.xml,1,MC,5,SBAC-ELA-v1:3-L|4-5|5.SL.3,"3-L	","4-5	",200-193799,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,29,IRTGPC,1,2,0.70592,1.22722,2.47382,,,1.85052,(SBAC)SBAC-SUM-ELA-5-2019-2020-2019,SBAC-3-L,SBAC-3-L|4-5,SBAC-3-L|4-5|5.SL.3,,,,5.SL.3,"3-L	|4-5	",,,C,4,,,1,2201,2442,2,2442,2502,3,2502,2582,4,2582,2701
