AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-924,200,924,item-200-924.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,1.04064,-1.66978,0,,,-1.66978,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-930,200,930,item-200-930.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,,,ENU-Braille,2,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.85576,-2.80014,0,,,-2.80014,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-946,200,946,item-200-946.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,1.08584,-1.84727,0,,,-1.84727,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-968,200,968,item-200-968.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,,,ENU-Braille,2,ENU,N,8,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.97105,-1.93582,0,,,-1.93582,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-9693,200,9693,item-200-9693.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.83574,-3.4392,0,,,-3.4392,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-9727,200,9727,item-200-9727.xml,6589,EQ,3,SBAC-MA-v6:1|P|TS01|C-3,1,C-3,,,,ENU-Braille,1,ENU,N,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,9,IRT3PLn,1,1,0.91315,-1.7687,0,,,-1.7687,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|C-3,,,"3.OA.7	",1|OA|C-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,6589,2015,200-9757,200,9757,item-200-9757.xml,6589,TI,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,,,ENU-Braille,2,ENU,N,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.78632,-1.9473,0,,,-1.9473,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-22034,200,22034,item-200-22034.xml,6589,EQ,3,SBAC-MA-v6:4|NBT|NA|A,4,A,200-502,,,ENU-Braille,2,ENU,N,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,1,IRT3PLn,1,1,1.22934,-1.04247,0,,,-1.04247,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-4|NBT,,SBAC-4|NBT|NA|A,,,,4|NBT|A,"3.NBT.2	",1|NBT|E-3;4|NBT|F,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-22276,200,22276,item-200-22276.xml,6589,EQ,3,SBAC-MA-v6:2|OA|NA|A,2,A,200-502,,,ENU-Braille,2,ENU,N,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,2,IRT3PLn,1,1,1.09168,-0.5172,0,,,-0.5172,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-2|OA,,SBAC-2|OA|NA|A,,,,2|OA|A,"3.OA.3	;3.OA.8	",1|OA|A-3;1|OA|D-3;2|OA|D,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-22581,200,22581,item-200-22581.xml,6589,SA,3,SBAC-MA-v6:3|O|NA|E,3,E,200-502,,,ENU-Braille,3,ENU,N,1,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,3,IRTGPC,1,2,1.05534,-1.2836,-0.43012,,,-0.85686,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-3|O,,SBAC-3|O|NA|E,,,,3|NBT|E,"3.NBT.3	;3.OA.8	",1|NBT|E-3;1|OA|D-3;3|OA|F,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-23984,200,23984,item-200-23984.xml,6589,SA,3,,,,200-502,,,ENU-Braille,3,ENU,N,1,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,4,IRTGPC,1,2,0.99308,-1.1755,-0.7557,,,-0.9656,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,,,,,,,3|NBT|E,"3.NBT.2	;2.OA.1	",1|NBT|E-3;1|OA|A-2;3|OA|F,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-23988,200,23988,item-200-23988.xml,6589,SA,3,SBAC-MA-v6:2|OA|NA|A,2,A,200-502,,,ENU-Braille,2,ENU,N,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,1.66519,-0.25954,0,,,-0.25954,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-2|OA,,SBAC-2|OA|NA|A,,,,2|OA|A,"3.NBT.2	;3.OA.8	",1|NBT|E-3;1|OA|D-3;2|OA|C,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,6589,2015,200-23989,200,23989,item-200-23989.xml,6589,SA,3,SBAC-MA-v6:4|OA|NA|A,4,A,200-502,,,ENU-Braille,3,ENU,N,1,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,6,IRTGPC,1,2,0.94545,-0.11995,-0.20353,,,-0.16174,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-4|OA,,SBAC-4|OA|NA|A,,,,4|OA|A,"3.NBT.2	;3.OA.8	",1|NBT|E-3;1|OA|D-3;4|OA|D,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-26397,200,26397,item-200-26397.xml,6580,SA,4,SBAC-ELA-v1:2-W|1-4,"2-W	","1-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,1,IRTGPC,1,2,0.8493,-0.94135,1.00649,,,0.03257,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|1-4,,,,,,2-W|1-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-30666,200,30666,item-200-30666.xml,6580,SA,4,SBAC-ELA-v1:2-W|1-4,"2-W	","1-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,2,IRTGPC,1,2,0.60238,-0.40169,1.06629,,,0.3323,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|1-4,,,,,,2-W|1-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-33387,200,33387,item-200-33387.xml,6580,SA,4,SBAC-ELA-v1:2-W|3-4,"2-W	","3-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,4,IRTGPC,1,2,0.63894,-0.44034,2.24922,,,0.90444,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|3-4,,,,,,2-W|3-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-58382,200,58382,item-200-58382.xml,6580,SA,4,SBAC-ELA-v1:2-W|3-4,"2-W	","3-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,5,IRTGPC,1,2,0.70674,-0.34148,1.96656,,,0.81254,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|3-4,,,,,,2-W|3-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-60638,200,60638,item-200-60638.xml,6580,SA,4,SBAC-ELA-v1:2-W|6-4,"2-W	","6-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.48201,-0.26541,1.28239,,,0.50849,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|6-4,,,,,,2-W|6-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4,ELA,4,interim,IAB,ELA IAB G4 BriefWrites,6579,2015,200-60640,200,60640,item-200-60640.xml,6580,SA,4,SBAC-ELA-v1:2-W|1-4,"2-W	","1-4	",,,,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,6,IRTGPC,1,2,0.66041,0.90708,1.61172,,,1.2594,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-ELA-4-Winter-2014-2015,,SBAC-2-W|1-4,,,,,,2-W|1-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-22766,200,22766,item-200-22766.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.77896,-1.54475,0,,,-1.54475,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,,2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-22795,200,22795,item-200-22795.xml,6580,HTQ,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,0.87552,-1.1238,0,,,-1.1238,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,,2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-26433,200,26433,item-200-26433.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,5,IRT3PLn,1,1,0.57549,-1.30404,0,,,-1.30404,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,"4.L.1a	",2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-26455,200,26455,item-200-26455.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.55393,-1.16425,0,,,-1.16425,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,"4.L.1f	",2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-26461,200,26461,item-200-26461.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.68944,-0.4657,0,,,-0.4657,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,"4.L.1g	",2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-29173,200,29173,item-200-29173.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.35126,-0.00233,0,,,-0.00233,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,,2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-29189,200,29189,item-200-29189.xml,6580,MC,4,SBAC-ELA-v1:2-W|9-4,"2-W	","9-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,7,IRT3PLn,1,1,0.45262,-1.31366,0,,,-1.31366,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|9-4,,,,,,2-W|9-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-30474,200,30474,item-200-30474.xml,6580,MC,4,SBAC-ELA-v1:2-W|3-4,"2-W	","3-4	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.66723,-0.65524,0,,,-0.65524,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|3-4,,,,,,2-W|3-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-31734,200,31734,item-200-31734.xml,6580,MC,4,SBAC-ELA-v1:2-W|1-4,"2-W	","1-4	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.47389,-1.87498,0,,,-1.87498,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|1-4,,,,,,2-W|1-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-32020,200,32020,item-200-32020.xml,6580,HTQ,4,SBAC-ELA-v1:2-W|3-4,"2-W	","3-4	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,15,IRT3PLn,1,1,0.7008,0.14403,0,,,0.14403,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|3-4,,,,,,2-W|3-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-32032,200,32032,item-200-32032.xml,6580,MS,4,SBAC-ELA-v1:2-W|8-4,"2-W	","8-4	",,,,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,16,IRT3PLn,1,1,0.63394,0.70095,0,,,0.70095,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|8-4,,,,,"4.W.3d	",2-W|8-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,SBAC-IAB-FIXED-G4E-EditRevise-ELA-4,ELA,4,interim,IAB,ELA IAB G4 EditRevise,6579,2015,200-33236,200,33236,item-200-33236.xml,6580,MC,4,SBAC-ELA-v1:2-W|1-4,"2-W	","1-4	",,,,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,14,IRT3PLn,1,1,0.45626,-0.69466,0,,,-0.69466,(SBAC)SBAC-IAB-FIXED-G4E-EditRevise-ELA-4-Winter-2014-2015,,SBAC-2-W|1-4,,,,,,2-W|1-4,,,1,2.13E+03,2.42E+03,2,2.42E+03,2.47E+03,3,2.47E+03,2.53E+03,4,2.53E+03,2.66E+03
