AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-12545,200,12545,item-200-12545.xml,7992,MI,3,SBAC-MA-v6:1|P|TS01|B-3,1,B-3,,Y,BRF,ENU-Braille,1,ENU,No,7,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,0.87571,-1.2006,0,,,-1.2006,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|B-3,,,"3.OA.5	",1|OA|B-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-20331,200,20331,item-200-20331.xml,7992,MC,3,SBAC-MA-v6:4|OA|NA|E,4,E,,Y,BRF,ENU-Braille,3,ENU,No,4,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,14,IRT3PLn,1,1,0.40605,-1.12355,0,,,-1.12355,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-4|OA,,SBAC-4|OA|NA|E,,,,4|OA|E,"3.OA.8	",1|OA|D-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-36149,200,36149,item-200-36149.xml,7992,MC,3,SBAC-MA-v6:3|OA|NA|E,3,E,,Y,BRF,ENU-Braille,3,ENU,No,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,7,IRT3PLn,1,1,0.88578,-1.01032,0,,,-1.01032,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-3|OA,,SBAC-3|OA|NA|E,,,,3|OA|E,"3.OA.7	",1|OA|C-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-6225,200,6225,item-200-6225.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS01|C-3,1,C-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.91919,-1.49088,0,,,-1.49088,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|C-3,,,"3.OA.7	",1|OA|C-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-6241,200,6241,item-200-6241.xml,7992,TI,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,BRF,ENU-Braille,2,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.91355,-1.51657,0,,,-1.51657,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-6676,200,6676,item-200-6676.xml,7992,EQ,3,SBAC-MA-v6:2|OA|NA|A,2,A,,Y,BRF,ENU-Braille,2,ENU,No,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,1.33961,-0.72763,0,,,-0.72763,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-2|OA,,SBAC-2|OA|NA|A,,,,2|OA|A,"3.OA.3	;3.NBT.2	",1|OA|A-3;1|NBT|E-3;2|NBT|C,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-924,200,924,item-200-924.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,1.04064,-1.66978,0,,,-1.66978,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-930,200,930,item-200-930.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,PRN,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.85576,-2.80014,0,,,-2.80014,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-946,200,946,item-200-946.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,1.08584,-1.84727,0,,,-1.84727,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-968,200,968,item-200-968.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,PRN,ENU-Braille,2,ENU,No,8,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.97105,-1.93582,0,,,-1.93582,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-9693,200,9693,item-200-9693.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS03|A-3,1,A-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.83574,-3.4392,0,,,-3.4392,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|A-3,,,"3.OA.4	",1|OA|A-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-9727,200,9727,item-200-9727.xml,7992,EQ,3,SBAC-MA-v6:1|P|TS01|C-3,1,C-3,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,9,IRT3PLn,1,1,0.91315,-1.7687,0,,,-1.7687,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|C-3,,,"3.OA.7	",1|OA|C-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-OA-MATH-3,MATH,3,interim,IAB,MTH IAB G3 OA,8016,2015,200-9757,200,9757,item-200-9757.xml,7992,TI,3,SBAC-MA-v6:1|P|TS02|D-3,1,D-3,,Y,BRF,ENU-Braille,2,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.78632,-1.9473,0,,,-1.9473,(SBAC)SBAC-IAB-FIXED-G3M-OA-MATH-3-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS02|D-3,,,"3.OA.9	",1|OA|D-3,,,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-22034,200,22034,item-200-22034.xml,7992,EQ,3,SBAC-MA-v6:4|NBT|NA|A,4,A,200-502,Y,BRF,ENU-Braille,2,ENU,No,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,1,IRT3PLn,1,1,1.22934,-1.04247,0,,,-1.04247,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-4|NBT,,SBAC-4|NBT|NA|A,,,,4|NBT|A,"3.NBT.2	",1|NBT|E-3;4|NBT|F,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-22276,200,22276,item-200-22276.xml,7992,EQ,3,SBAC-MA-v6:2|OA|NA|A,2,A,200-502,Y,BRF,ENU-Braille,2,ENU,No,1,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,FALSE,FALSE,2,IRT3PLn,1,1,1.09168,-0.5172,0,,,-0.5172,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-2|OA,,SBAC-2|OA|NA|A,,,,2|OA|A,"3.OA.3	;3.OA.8	",2|OA|D;1|OA|A-3;1|OA|D-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-22581,200,22581,item-200-22581.xml,7992,SA,3,SBAC-MA-v6:3|O|NA|E,3,E,200-502,Y,BRF,ENU-Braille,3,ENU,No,3,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,3,IRTGPC,1,2,1.05534,-1.2836,-0.43012,,,-0.85686,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-3|O,,SBAC-3|O|NA|E,,,,3|NBT|E,"3.OA.8	;3.NBT.3	",1|OA|D-3;3|OA|F;1|NBT|E-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-23984,200,23984,item-200-23984.xml,7992,SA,3,,,,200-502,Y,BRF,ENU-Braille,3,ENU,No,3,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,4,IRTGPC,1,2,0.99308,-1.1755,-0.7557,,,-0.9656,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,,,,,,,3|NBT|E,"2.OA.1	;3.NBT.2	",1|OA|A-2;1|NBT|E-3;3|OA|F,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-23988,200,23988,item-200-23988.xml,7992,SA,3,SBAC-MA-v6:2|OA|NA|A,2,A,200-502,Y,BRF,ENU-Braille,2,ENU,No,6,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,1.66519,-0.25954,0,,,-0.25954,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-2|OA,,SBAC-2|OA|NA|A,,,,2|OA|A,"3.NBT.2	;3.OA.8	",1|NBT|E-3;2|OA|C;1|OA|D-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3,MATH,3,interim,IAB,MTH IAB Perf G3 OrderForm,8016,2015,200-23989,200,23989,item-200-23989.xml,7992,SA,3,SBAC-MA-v6:4|OA|NA|A,4,A,200-502,Y,BRF,ENU-Braille,3,ENU,No,3,2,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,HandScored,Y,FALSE,TRUE,FALSE,FALSE,6,IRTGPC,1,2,0.94545,-0.11995,-0.20353,,,-0.16174,(SBAC)SBAC-IAB-FIXED-G3M-Perf-OrderForm-MATH-3-Winter-2014-2015,,SBAC-4|OA,,SBAC-4|OA|NA|A,,,,4|OA|A,"3.NBT.2	;3.OA.8	",1|NBT|E-3;4|OA|D;1|OA|D-3,1,2.19E+03,2.38E+03,2,2.38E+03,2.44E+03,3,2.44E+03,2.50E+03,4,2.50E+03,2.62E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-11511,200,11511,item-200-11511.xml,7992,MI,4,SBAC-MA-v6:1|P|TS03|D-4,1,D-4,,Y,BRF,ENU-Braille,2,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.42118,0.06561,0,,,0.06561,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|D-4,,,"4.NBT.2	",1|NBT|D-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-11521,200,11521,item-200-11521.xml,7992,MC,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,1,ENU,No,,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.79726,-1.20843,0,,,-1.20843,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.6	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-12505,200,12505,item-200-12505.xml,7992,MC,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.76216,-1.1912,0,,,-1.1912,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.6	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-14780,200,14780,item-200-14780.xml,7992,MC,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.54566,-0.47147,0,,,-0.47147,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.5	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-16052,200,16052,item-200-16052.xml,7992,MI,4,SBAC-MA-v6:1|P|TS03|D-4,1,D-4,,Y,BRF,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.65993,-1.0588,0,,,-1.0588,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|D-4,,,"4.NBT.2	",1|NBT|D-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-16054,200,16054,item-200-16054.xml,7992,MC,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Key,Y,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,0.72918,-1.20123,0,,,-1.20123,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.5	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-1628,200,1628,item-200-1628.xml,7992,EQ,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,5,IRT3PLn,1,1,0.57512,-1.64059,0,,,-1.64059,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.4	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-231,200,231,item-200-231.xml,7992,EQ,4,SBAC-MA-v6:1|P|TS03|D-4,1,D-4,,Y,BRF,ENU-Braille,2,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.75314,-1.399,0,,,-1.399,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS03|D-4,,,"4.NBT.2	",1|NBT|D-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,SBAC-IAB-FIXED-G4M-NBT-MATH-4,MATH,4,interim,IAB,MTH IAB G4 NumbersOperationsBase10,8016,2015,200-243,200,243,item-200-243.xml,7992,EQ,4,SBAC-MA-v6:1|P|TS01|E-4,1,E-4,,Y,BRF,ENU-Braille,1,ENU,No,None,1,Arabic;Cantonese;Korean;Mandarin;Punjabi;Russian;Spanish;Tagal/Tagalog;Vietnamese,Automatic with Machine Rubric,Y,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.42558,-2.71503,0,,,-2.71503,(SBAC)SBAC-IAB-FIXED-G4M-NBT-MATH-4-Winter-2014-2015,,SBAC-1|P,,SBAC-1|P|TS01|E-4,,,"4.NBT.4	",1|NBT|E-4,,,1,2.20E+03,2.41E+03,2,2.41E+03,2.49E+03,3,2.49E+03,2.55E+03,4,2.55E+03,2.66E+03
