AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,PtWritingType,AnswerKey,NumberOfAnswerOptions,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2,CutPoint3,ScaledLow3,ScaledHigh3,CutPoint4,ScaledLow4,ScaledHigh4,CutPoint5,ScaledLow5,ScaledHigh5,CutPoint6,ScaledLow6,ScaledHigh6
(SBAC)SBAC-IAB-FIXED-G11NewSubject-BriefWrites-NewSubject-11-Winter-2017-2018,SBAC-IAB-FIXED-G11NewSubject-BriefWrites-NewSubject-11,newsubject,11,interim,IAB,High School NewSubject - Brief Writes (IAB),12094,2018,200-33218,200,33218,item-200-33218.xml,12327,SA,11,SBAC-NewSubject-v1:2-W|3-11,CLAIM_2,1-Apr,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.62844,-0.38994,2.66386,,,1.13696,(SBAC)SBAC-IAB-FIXED-G11E-BriefWrites-NewSubject-11-Winter-2017-2018,,SBAC-2-W|3-11,,,,,"11-12.W.2f	;11-12.W.2f	",CLAIM_2|4-1,"11-12.W.2f	",,,Hand,0,1,2300,2490,2,2490,2580,3,2580,2680,4,2680,2800,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Research-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Research-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Research (IAB),12094,2018,200-63422,200,63422,item-200-63422.xml,12327,MC,3,SBAC-NewSubject-v1:4-CR|3-3,CLAIM_4,1-Aug,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.68851,-1.02348,0,,,-1.02348,(SBAC)SBAC-IAB-FIXED-G3E-Research-NewSubject-3-Winter-2017-2018,,SBAC-4-CR|3-3,,,,,,CLAIM_4|8-1,,,,C,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Research-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Research-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Research (IAB),12094,2018,200-63427,200,63427,item-200-63427.xml,12327,MC,3,SBAC-NewSubject-v1:4-CR|3-3,CLAIM_4,1-Aug,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.60228,-0.89543,0,,,-0.89543,(SBAC)SBAC-IAB-FIXED-G3E-Research-NewSubject-3-Winter-2017-2018,,SBAC-4-CR|3-3,,,,,,CLAIM_4|8-1,,,,A,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-22760,200,22760,item-200-22760.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|1-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.55694,-1.34601,0,,,-1.34601,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|1-3,,,,,,CLAIM_2|4-1,,,,C,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-26395,200,26395,item-200-26395.xml,12327,HTQ,3,SBAC-NewSubject-v1:2-W|1-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.84906,0.57091,0,,,0.57091,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|1-3,,,,,,CLAIM_2|4-1,,,,qrx,0,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-30173,200,30173,item-200-30173.xml,12327,MS,3,SBAC-NewSubject-v1:2-W|6-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.62481,0.36818,0,,,0.36818,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|6-3,,,,,"3.W.1b	;3.W.1b	",CLAIM_2|4-1,"3.W.1b	",,,"A,B",6,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-30191,200,30191,item-200-30191.xml,12327,HTQ,3,SBAC-NewSubject-v1:2-W|3-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,9,IRT3PLn,1,1,0.7888,-0.41358,0,,,-0.41358,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|3-3,,,,,,CLAIM_2|4-1,,,,qrx,0,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-30700,200,30700,item-200-30700.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|6-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,14,IRT3PLn,1,1,0.76885,-1.23979,0,,,-1.23979,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|6-3,,,,,,CLAIM_2|4-1,,,,C,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-30710,200,30710,item-200-30710.xml,12327,HTQ,3,SBAC-NewSubject-v1:2-W|1-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.64953,0.69411,0,,,0.69411,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|1-3,,,,,,CLAIM_2|4-1,,,,qrx,0,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-30752,200,30752,item-200-30752.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|6-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,1.08723,-1.81101,0,,,-1.81101,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|6-3,,,,,,CLAIM_2|4-1,,,,C,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-33417,200,33417,item-200-33417.xml,12327,HTQ,3,SBAC-NewSubject-v1:2-W|3-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,0.54646,-1.10123,0,,,-1.10123,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|3-3,,,,,,CLAIM_2|4-1,,,,qrx,0,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-33441,200,33441,item-200-33441.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|6-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,15,IRT3PLn,1,1,0.81284,-1.68871,0,,,-1.68871,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|6-3,,,,,,CLAIM_2|4-1,,,,C,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-33471,200,33471,item-200-33471.xml,12327,MS,3,SBAC-NewSubject-v1:2-W|3-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,7,IRT3PLn,1,1,0.92199,-0.14072,0,,,-0.14072,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|3-3,,,,,,CLAIM_2|4-1,,,,"C,D",6,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-33487,200,33487,item-200-33487.xml,12327,MS,3,SBAC-NewSubject-v1:2-W|6-3,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,TRUE,TRUE,11,IRT3PLn,1,1,0.94179,-0.62384,0,,,-0.62384,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|6-3,,,,,"3.W.1b	;3.W.1b	",CLAIM_2|4-1,"3.W.1b	",,,"A,C,D",6,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-58489,200,58489,item-200-58489.xml,12327,MS,3,SBAC-NewSubject-v1:2-W|1-3,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.62442,0.22472,0,,,0.22472,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|1-3,,,,,,CLAIM_2|4-1,,,,"C,D",6,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-59161,200,59161,item-200-59161.xml,12327,MS,3,SBAC-NewSubject-v1:2-W|1-3,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,5,IRT3PLn,1,1,0.87273,-0.32931,0,,,-0.32931,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|1-3,,,,,,CLAIM_2|4-1,,,,"C,D",6,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-60480,200,60480,item-200-60480.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|3-3,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.67321,-1.0047,0,,,-1.0047,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|3-3,,,,,,CLAIM_2|4-1,,,,D,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3-Winter-2017-2018,SBAC-IAB-FIXED-G3NewSubject-Revision-NewSubject-3,newsubject,3,interim,IAB,Grade 03 NewSubject - Revision (IAB),12094,2018,200-60632,200,60632,item-200-60632.xml,12327,MC,3,SBAC-NewSubject-v1:2-W|3-3,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.40762,-1.7398,0,,,-1.7398,(SBAC)SBAC-IAB-FIXED-G3E-Revision-NewSubject-3-Winter-2017-2018,,SBAC-2-W|3-3,,,,,,CLAIM_2|4-1,,,,A,4,1,2110,2370,2,2370,2430,3,2430,2490,4,2490,2620,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-26397,200,26397,item-200-26397.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|1-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,1,IRTGPC,1,2,0.8493,-0.94135,1.00649,,,0.03257,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|1-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-30666,200,30666,item-200-30666.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|1-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,2,IRTGPC,1,2,0.60238,-0.40169,1.06629,,,0.3323,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|1-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-33387,200,33387,item-200-33387.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|3-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,,FALSE,TRUE,TRUE,TRUE,4,IRTGPC,1,2,0.63894,-0.44034,2.24922,,,0.90444,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|3-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-58382,200,58382,item-200-58382.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|3-4,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,5,IRTGPC,1,2,0.70674,-0.34148,1.96656,,,0.81254,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|3-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-60638,200,60638,item-200-60638.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|6-4,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,6,IRTGPC,1,2,0.48201,-0.26541,1.28239,,,0.50849,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|6-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-BriefWrites-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Brief Writes (IAB),12094,2018,200-60640,200,60640,item-200-60640.xml,12327,SA,4,SBAC-NewSubject-v1:2-W|1-4,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,3,IRTGPC,1,2,0.66041,0.90708,1.61172,,,1.2594,(SBAC)SBAC-IAB-FIXED-G4E-BriefWrites-NewSubject-4-Winter-2017-2018,,SBAC-2-W|1-4,,,,,,CLAIM_2|4-1,,,,Hand,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-22766,200,22766,item-200-22766.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,12,IRT3PLn,1,1,0.77896,-1.54475,0,,,-1.54475,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,,CLAIM_2|4-1,,,,C,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-22795,200,22795,item-200-22795.xml,12327,HTQ,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,6,IRT3PLn,1,1,0.87552,-1.1238,0,,,-1.1238,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,,CLAIM_2|4-1,,,,qrx,0,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-26154,200,26154,item-200-26154.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,4,IRT3PLn,1,1,0.33213,1.72673,0,,,1.72673,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,"4.L.3b	;4.L.3b	",CLAIM_2|4-1,"4.L.3b	",,,A,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-26433,200,26433,item-200-26433.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,13,IRT3PLn,1,1,0.57549,-1.30404,0,,,-1.30404,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,"4.L.1a	;4.L.1a	",CLAIM_2|4-1,"4.L.1a	",,,D,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-26455,200,26455,item-200-26455.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,8,IRT3PLn,1,1,0.55393,-1.16425,0,,,-1.16425,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,"4.L.1f	;4.L.1f	",CLAIM_2|4-1,"4.L.1f	",,,A,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-26461,200,26461,item-200-26461.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,10,IRT3PLn,1,1,0.68944,-0.4657,0,,,-0.4657,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,"4.L.1g	;4.L.1g	",CLAIM_2|4-1,"4.L.1g	",,,C,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-29173,200,29173,item-200-29173.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,2,IRT3PLn,1,1,0.35126,-0.00233,0,,,-0.00233,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,,CLAIM_2|4-1,,,,A,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
(SBAC)SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4-Winter-2017-2018,SBAC-IAB-FIXED-G4NewSubject-Editing-NewSubject-4,newsubject,4,interim,IAB,Grade 04 NewSubject - Editing (IAB),12094,2018,200-29189,200,29189,item-200-29189.xml,12327,MC,4,SBAC-NewSubject-v1:2-W|9-4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,14,IRT3PLn,1,1,0.45262,-1.31366,0,,,-1.31366,(SBAC)SBAC-IAB-FIXED-G4E-Editing-NewSubject-4-Winter-2017-2018,,SBAC-2-W|9-4,,,,,,CLAIM_2|4-1,,,,C,4,1,2130,2420,2,2420,2470,3,2470,2530,4,2530,2660,,,,,,
